booking_id,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,stays_in_week_nights,stays_in_weekend_nights,total_nights,adr
81442,City Hotel,108,2017,May,20,3,1,4,119.25
81443,City Hotel,72,2017,May,20,2,1,3,144.0
81444,City Hotel,71,2017,May,20,1,1,2,162.0
81445,City Hotel,28,2017,May,21,0,1,1,199.0
81446,City Hotel,108,2017,May,20,2,1,3,180.0
81447,City Hotel,12,2017,May,20,1,1,2,170.0
81448,City Hotel,79,2017,May,20,1,1,2,270.0
81449,City Hotel,111,2017,May,20,1,1,2,153.0
81450,City Hotel,59,2017,May,20,1,1,2,162.0
81451,City Hotel,99,2017,May,20,3,1,4,80.0
81452,City Hotel,18,2017,May,21,0,1,1,120.0
81453,City Hotel,90,2017,May,20,3,1,4,137.25
81454,City Hotel,65,2017,May,20,1,1,2,180.0
81455,City Hotel,2,2017,May,21,0,1,1,110.0
81456,City Hotel,83,2017,May,20,2,1,3,126.0
81457,City Hotel,61,2017,May,20,2,1,3,144.0
81458,City Hotel,123,2017,May,20,5,1,6,142.8
81459,City Hotel,250,2017,May,20,1,1,2,208.8
81460,City Hotel,19,2017,May,20,1,1,2,155.0
81461,City Hotel,62,2017,May,20,1,1,2,144.0
81462,City Hotel,20,2017,May,20,1,1,2,145.0
81463,City Hotel,90,2017,May,20,4,1,5,120.6
81464,City Hotel,181,2017,May,20,1,1,2,139.5
81465,City Hotel,16,2017,May,20,2,1,3,160.0
81466,City Hotel,122,2017,May,20,2,1,3,126.0
81467,City Hotel,118,2017,May,20,3,1,4,135.0
81468,City Hotel,123,2017,May,20,2,1,3,126.0
81469,City Hotel,68,2017,May,20,3,1,4,162.0
81470,City Hotel,10,2017,May,21,0,1,1,200.0
81471,City Hotel,212,2017,May,20,1,1,2,125.1
81472,City Hotel,6,2017,May,21,0,1,1,140.0
81473,City Hotel,0,2017,May,21,0,1,1,0.0
81474,City Hotel,16,2017,May,20,1,1,2,145.0
81475,City Hotel,114,2017,May,20,2,1,3,153.0
81476,City Hotel,7,2017,May,20,1,1,2,160.0
81477,City Hotel,57,2017,May,20,2,1,3,154.67
81478,City Hotel,114,2017,May,20,2,1,3,180.0
81479,City Hotel,75,2017,May,20,1,2,3,112.67
81480,City Hotel,15,2017,May,20,2,2,4,145.0
81481,City Hotel,19,2017,May,21,0,1,1,140.0
81482,City Hotel,13,2017,May,20,5,2,7,194.34
81483,City Hotel,20,2017,May,21,0,1,1,130.0
81484,City Hotel,71,2017,May,20,2,2,4,144.0
81485,City Hotel,13,2017,May,21,0,1,1,125.4
81486,City Hotel,121,2017,May,20,1,2,3,117.0
81487,City Hotel,22,2017,May,20,1,2,3,98.8
81488,City Hotel,13,2017,May,21,0,1,1,125.4
81489,City Hotel,75,2017,May,20,1,2,3,112.67
81490,City Hotel,1,2017,May,21,0,1,1,144.0
81491,City Hotel,12,2017,May,20,5,2,7,161.5
81492,City Hotel,0,2017,May,21,0,1,1,170.0
81493,City Hotel,99,2017,May,20,1,2,3,144.0
81494,City Hotel,28,2017,May,20,2,2,4,190.0
81495,City Hotel,78,2017,May,20,1,2,3,162.0
81496,City Hotel,112,2017,May,20,1,2,3,189.0
81497,City Hotel,16,2017,May,21,0,1,1,200.0
81498,City Hotel,94,2017,May,20,3,2,5,120.6
81499,City Hotel,60,2017,May,20,1,2,3,162.0
81500,City Hotel,62,2017,May,20,1,2,3,144.0
81501,City Hotel,53,2017,May,20,1,2,3,144.0
81502,City Hotel,100,2017,May,20,1,2,3,126.0
81503,City Hotel,59,2017,May,20,1,2,3,144.0
81504,City Hotel,75,2017,May,21,0,1,1,162.0
81505,City Hotel,105,2017,May,20,1,2,3,126.0
81506,City Hotel,75,2017,May,21,0,2,2,123.12
81507,City Hotel,100,2017,May,20,3,2,5,80.0
81508,City Hotel,20,2017,May,21,0,1,1,150.0
81509,City Hotel,20,2017,May,21,0,1,1,140.0
81510,City Hotel,123,2017,May,20,3,2,5,144.0
81511,City Hotel,21,2017,May,21,0,2,2,140.0
81512,City Hotel,19,2017,May,20,1,2,3,98.8
81513,City Hotel,21,2017,May,21,0,2,2,130.0
81514,City Hotel,203,2017,May,20,2,2,4,101.38
81515,City Hotel,133,2017,May,21,0,2,2,139.5
81516,City Hotel,23,2017,May,20,1,2,3,150.0
81517,City Hotel,75,2017,May,20,1,2,3,112.67
81518,City Hotel,18,2017,May,21,0,1,1,110.0
81519,City Hotel,172,2017,May,20,2,2,4,139.5
81520,City Hotel,172,2017,May,20,2,2,4,139.5
81521,City Hotel,14,2017,May,20,3,2,5,178.0
81522,City Hotel,23,2017,May,20,1,2,3,170.0
81523,City Hotel,75,2017,May,20,1,2,3,0.0
81524,City Hotel,17,2017,May,20,1,2,3,160.0
81525,City Hotel,100,2017,May,20,3,2,5,80.0
81526,City Hotel,3,2017,May,21,0,1,1,95.0
81527,City Hotel,186,2017,May,20,1,2,3,139.5
81528,City Hotel,75,2017,May,20,1,2,3,112.67
81529,City Hotel,75,2017,May,20,1,2,3,91.33
81530,City Hotel,60,2017,May,20,1,2,3,171.0
81531,City Hotel,12,2017,May,20,5,2,7,156.75
81532,City Hotel,4,2017,May,21,0,2,2,193.5
81533,City Hotel,222,2017,May,21,0,2,2,122.66
81534,City Hotel,24,2017,May,21,0,1,1,120.0
81535,City Hotel,13,2017,May,21,0,1,1,125.4
81536,City Hotel,75,2017,May,20,1,2,3,162.0
81537,City Hotel,95,2017,May,20,2,2,4,144.0
81538,City Hotel,171,2017,May,20,3,2,5,139.5
81539,City Hotel,0,2017,May,21,1,0,1,185.0
81540,City Hotel,84,2017,May,20,2,2,4,162.0
81541,City Hotel,21,2017,May,21,1,1,2,140.0
81542,City Hotel,102,2017,May,20,3,2,5,120.6
81543,City Hotel,5,2017,May,21,1,1,2,110.0
81544,City Hotel,184,2017,May,20,2,2,4,142.88
81545,City Hotel,183,2017,May,20,3,2,5,139.5
81546,City Hotel,20,2017,May,21,1,0,1,150.0
81547,City Hotel,8,2017,May,21,1,2,3,163.33
81548,City Hotel,18,2017,May,21,1,1,2,120.0
81549,City Hotel,66,2017,May,21,1,2,3,144.0
81550,City Hotel,12,2017,May,21,1,0,1,120.0
81551,City Hotel,11,2017,May,21,1,1,2,235.0
81552,City Hotel,99,2017,May,21,1,2,3,117.0
81553,City Hotel,5,2017,May,21,1,1,2,110.0
81554,City Hotel,1,2017,May,21,1,1,2,120.0
81555,City Hotel,18,2017,May,21,1,1,2,165.0
81556,City Hotel,18,2017,May,21,1,1,2,165.0
81557,City Hotel,18,2017,May,21,1,1,2,120.0
81558,City Hotel,12,2017,May,21,1,0,1,110.0
81559,City Hotel,121,2017,May,20,5,2,7,137.57
81560,City Hotel,12,2017,May,21,1,0,1,110.0
81561,City Hotel,11,2017,May,21,1,1,2,235.0
81562,City Hotel,260,2017,May,21,1,2,3,147.9
81563,City Hotel,11,2017,May,21,1,0,1,104.0
81564,City Hotel,11,2017,May,21,1,0,1,130.0
81565,City Hotel,117,2017,May,20,2,2,4,171.0
81566,City Hotel,129,2017,May,20,3,2,5,162.0
81567,City Hotel,59,2017,May,20,2,2,4,162.0
81568,City Hotel,15,2017,May,21,1,0,1,140.0
81569,City Hotel,15,2017,May,21,1,0,1,130.0
81570,City Hotel,117,2017,May,20,5,2,7,206.28
81571,City Hotel,0,2017,May,21,1,0,1,160.0
81572,City Hotel,21,2017,May,21,1,0,1,130.0
81573,City Hotel,21,2017,May,20,2,2,4,156.4
81574,City Hotel,23,2017,May,20,2,2,4,180.0
81575,City Hotel,12,2017,May,21,1,0,1,130.0
81576,City Hotel,84,2017,May,21,1,1,2,144.0
81577,City Hotel,18,2017,May,21,1,1,2,120.0
81578,City Hotel,59,2017,May,21,1,0,1,89.1
81579,City Hotel,97,2017,May,21,1,1,2,101.25
81580,City Hotel,87,2017,May,21,1,1,2,126.0
81581,City Hotel,115,2017,May,20,4,2,6,126.0
81582,City Hotel,67,2017,May,21,1,1,2,203.5
81583,City Hotel,99,2017,May,21,1,0,1,99.0
81584,City Hotel,11,2017,May,21,1,2,3,163.33
81585,City Hotel,11,2017,May,21,1,2,3,120.0
81586,City Hotel,11,2017,May,21,1,2,3,120.0
81587,City Hotel,0,2017,May,21,1,0,1,112.92
81588,City Hotel,193,2017,May,21,1,0,1,107.1
81589,City Hotel,0,2017,May,21,1,0,1,160.0
81590,City Hotel,47,2017,May,21,1,1,2,160.0
81591,City Hotel,122,2017,May,21,1,2,3,117.0
81592,City Hotel,71,2017,May,21,1,1,2,162.0
81593,City Hotel,33,2017,May,21,1,1,2,126.0
81594,City Hotel,20,2017,May,21,1,2,3,130.0
81595,City Hotel,20,2017,May,21,1,2,3,160.0
81596,City Hotel,7,2017,May,21,1,2,3,163.33
81597,City Hotel,94,2017,May,21,1,1,2,139.5
81598,City Hotel,175,2017,May,21,1,2,3,148.5
81599,City Hotel,64,2017,May,21,1,2,3,162.0
81600,City Hotel,187,2017,May,21,1,2,3,159.9
81601,City Hotel,90,2017,May,21,1,2,3,117.0
81602,City Hotel,90,2017,May,21,1,2,3,117.0
81603,City Hotel,93,2017,May,21,1,2,3,153.0
81604,City Hotel,19,2017,May,21,1,0,1,140.0
81605,City Hotel,52,2017,May,21,1,2,3,152.0
81606,City Hotel,45,2017,May,20,2,2,4,270.0
81607,City Hotel,93,2017,May,21,1,0,1,79.2
81608,City Hotel,11,2017,May,21,1,2,3,120.0
81609,City Hotel,57,2017,May,21,1,0,1,89.1
81610,City Hotel,13,2017,May,21,1,0,1,140.0
81611,City Hotel,25,2017,May,20,2,2,4,128.0
81612,City Hotel,22,2017,May,21,1,1,2,104.0
81613,City Hotel,19,2017,May,21,1,2,3,268.33
81614,City Hotel,18,2017,May,21,1,0,1,114.0
81615,City Hotel,75,2017,May,20,2,2,4,0.0
81616,City Hotel,54,2017,May,21,2,2,4,228.0
81617,City Hotel,54,2017,May,21,2,2,4,228.0
81618,City Hotel,16,2017,May,21,2,0,2,160.0
81619,City Hotel,20,2017,May,21,1,0,1,120.0
81620,City Hotel,122,2017,May,21,2,2,4,135.0
81621,City Hotel,248,2017,May,20,4,2,6,101.68
81622,City Hotel,23,2017,May,21,2,2,4,167.5
81623,City Hotel,59,2017,May,21,2,2,4,171.0
81624,City Hotel,0,2017,May,21,2,0,2,234.5
81625,City Hotel,70,2017,May,21,2,0,2,80.1
81626,City Hotel,1,2017,May,21,2,0,2,190.0
81627,City Hotel,25,2017,May,21,2,1,3,210.0
81628,City Hotel,18,2017,May,21,2,2,4,126.0
81629,City Hotel,1,2017,May,21,1,0,1,216.0
81630,City Hotel,0,2017,May,21,2,0,2,190.0
81631,City Hotel,24,2017,May,21,2,2,4,119.9
81632,City Hotel,20,2017,May,21,2,2,4,137.5
81633,City Hotel,29,2017,May,21,2,1,3,166.5
81634,City Hotel,20,2017,May,21,1,0,1,120.0
81635,City Hotel,88,2017,May,21,2,1,3,135.67
81636,City Hotel,120,2017,May,20,3,2,5,100.0
81637,City Hotel,2,2017,May,21,2,1,3,125.0
81638,City Hotel,20,2017,May,21,1,0,1,120.0
81639,City Hotel,1,2017,May,21,2,2,4,99.0
81640,City Hotel,125,2017,May,20,5,2,7,110.86
81641,City Hotel,42,2017,May,21,2,2,4,160.0
81642,City Hotel,1,2017,May,21,1,0,1,160.0
81643,City Hotel,13,2017,May,21,1,0,1,150.0
81644,City Hotel,13,2017,May,21,1,0,1,150.0
81645,City Hotel,13,2017,May,21,1,0,1,160.0
81646,City Hotel,13,2017,May,21,1,0,1,160.0
81647,City Hotel,211,2017,May,21,2,1,3,106.72
81648,City Hotel,1,2017,May,21,2,2,4,99.0
81649,City Hotel,128,2017,May,21,2,2,4,126.0
81650,City Hotel,60,2017,May,21,2,2,4,144.0
81651,City Hotel,0,2017,May,21,2,1,3,75.0
81652,City Hotel,3,2017,May,22,2,2,4,75.0
81653,City Hotel,7,2017,June,23,3,0,3,75.0
81654,City Hotel,20,2017,June,25,3,1,4,75.0
81655,City Hotel,28,2017,June,26,2,0,2,75.0
81656,City Hotel,0,2017,July,27,1,1,2,75.0
81657,City Hotel,7,2017,July,28,2,1,3,84.0
81658,City Hotel,14,2017,July,29,2,1,3,75.0
81659,City Hotel,22,2017,July,30,2,0,2,75.0
81660,City Hotel,0,2017,August,32,2,1,3,75.0
81661,City Hotel,53,2017,May,21,2,1,3,151.07
81662,City Hotel,33,2017,May,21,2,1,3,160.0
81663,City Hotel,20,2017,May,21,2,2,4,157.5
81664,City Hotel,13,2017,May,21,1,0,1,205.0
81665,City Hotel,112,2017,May,21,2,2,4,137.25
81666,City Hotel,137,2017,May,21,2,2,4,165.75
81667,City Hotel,0,2017,May,21,2,0,2,180.0
81668,City Hotel,12,2017,May,20,3,2,5,166.0
81669,City Hotel,91,2017,May,21,2,1,3,139.5
81670,City Hotel,138,2017,May,21,2,0,2,108.0
81671,City Hotel,13,2017,May,21,2,0,2,209.0
81672,City Hotel,5,2017,May,21,2,0,2,270.0
81673,City Hotel,120,2017,May,21,2,1,3,126.0
81674,City Hotel,17,2017,May,21,2,2,4,137.5
81675,City Hotel,23,2017,May,21,2,2,4,130.5
81676,City Hotel,19,2017,May,21,2,0,2,116.0
81677,City Hotel,86,2017,May,21,2,2,4,144.0
81678,City Hotel,16,2017,May,21,1,0,1,132.0
81679,City Hotel,21,2017,May,21,2,2,4,110.0
81680,City Hotel,102,2017,May,21,2,2,4,137.25
81681,City Hotel,18,2017,May,20,3,2,5,142.0
81682,City Hotel,102,2017,May,21,2,2,4,137.25
81683,City Hotel,14,2017,May,21,2,0,2,249.0
81684,City Hotel,192,2017,May,21,2,0,2,117.1
81685,City Hotel,0,2017,May,21,2,0,2,185.0
81686,City Hotel,14,2017,May,21,2,2,4,195.0
81687,City Hotel,1,2017,May,21,1,0,1,160.0
81688,City Hotel,190,2017,May,21,2,1,3,143.4
81689,City Hotel,31,2017,May,21,2,1,3,144.4
81690,City Hotel,115,2017,May,20,3,2,5,85.0
81691,City Hotel,115,2017,May,21,2,1,3,135.0
81692,City Hotel,15,2017,May,21,3,0,3,12.0
81693,City Hotel,7,2017,May,21,1,0,1,166.5
81694,City Hotel,1,2017,May,21,1,0,1,160.0
81695,City Hotel,23,2017,May,21,2,1,3,129.2
81696,City Hotel,21,2017,May,21,2,2,4,157.5
81697,City Hotel,26,2017,May,21,2,2,4,190.0
81698,City Hotel,10,2017,May,21,2,1,3,201.33
81699,City Hotel,1,2017,May,21,1,0,1,170.0
81700,City Hotel,90,2017,May,21,2,2,4,119.25
81701,City Hotel,1,2017,May,21,2,0,2,0.0
81702,City Hotel,25,2017,May,21,3,1,4,145.0
81703,City Hotel,14,2017,May,21,2,0,2,157.5
81704,City Hotel,15,2017,May,21,1,0,1,128.0
81705,City Hotel,13,2017,May,21,1,0,1,170.0
81706,City Hotel,225,2017,May,21,3,1,4,82.47
81707,City Hotel,97,2017,May,21,3,1,4,207.45
81708,City Hotel,60,2017,May,21,3,0,3,189.0
81709,City Hotel,208,2017,May,21,2,0,2,114.4
81710,City Hotel,170,2017,May,21,3,0,3,108.0
81711,City Hotel,22,2017,May,21,2,0,2,265.0
81712,City Hotel,208,2017,May,21,2,0,2,91.5
81713,City Hotel,19,2017,May,21,1,0,1,190.0
81714,City Hotel,9,2017,July,26,1,2,3,142.33
81715,City Hotel,281,2017,May,21,3,0,3,109.8
81716,City Hotel,208,2017,May,21,2,0,2,91.5
81717,City Hotel,200,2017,May,21,2,0,2,138.6
81718,City Hotel,10,2017,May,21,1,0,1,160.0
81719,City Hotel,212,2017,May,21,3,0,3,125.1
81720,City Hotel,10,2017,May,21,2,0,2,170.0
81721,City Hotel,7,2017,May,21,3,0,3,227.0
81722,City Hotel,33,2017,May,21,3,1,4,158.0
81723,City Hotel,0,2017,May,21,1,0,1,160.0
81724,City Hotel,10,2017,May,21,2,0,2,24.0
81725,City Hotel,124,2017,May,20,4,2,6,126.0
81726,City Hotel,68,2017,May,21,3,1,4,144.0
81727,City Hotel,10,2017,May,21,3,0,3,107.1
81728,City Hotel,63,2017,May,21,2,0,2,122.4
81729,City Hotel,50,2017,May,21,3,1,4,199.0
81730,City Hotel,126,2017,May,21,3,2,5,136.8
81731,City Hotel,46,2017,May,21,3,1,4,190.0
81732,City Hotel,19,2017,May,21,2,0,2,95.0
81733,City Hotel,174,2017,May,21,3,0,3,99.0
81734,City Hotel,30,2017,May,21,1,0,1,184.0
81735,City Hotel,93,2017,May,21,3,0,3,129.0
81736,City Hotel,9,2017,May,20,5,2,7,212.8
81737,City Hotel,0,2017,May,21,3,1,4,171.0
81738,City Hotel,28,2017,May,21,2,0,2,160.0
81739,City Hotel,72,2017,May,21,3,1,4,136.8
81740,City Hotel,174,2017,May,21,2,0,2,118.8
81741,City Hotel,305,2017,May,21,2,0,2,142.2
81742,City Hotel,305,2017,May,21,2,0,2,142.2
81743,City Hotel,112,2017,May,21,1,0,1,126.0
81744,City Hotel,16,2017,May,21,4,0,4,243.56
81745,City Hotel,12,2017,May,21,2,0,2,160.0
81746,City Hotel,133,2017,May,21,1,0,1,108.0
81747,City Hotel,13,2017,May,21,2,0,2,160.0
81748,City Hotel,59,2017,May,21,1,0,1,136.0
81749,City Hotel,226,2017,May,21,3,0,3,107.1
81750,City Hotel,228,2017,May,21,4,0,4,107.1
81751,City Hotel,23,2017,May,21,1,0,1,137.0
81752,City Hotel,353,2017,May,21,3,0,3,99.0
81753,City Hotel,51,2017,May,21,1,0,1,144.0
81754,City Hotel,14,2017,May,21,1,0,1,160.0
81755,City Hotel,11,2017,May,21,2,0,2,160.0
81756,City Hotel,11,2017,May,21,2,0,2,160.0
81757,City Hotel,30,2017,May,21,1,0,1,160.0
81758,City Hotel,12,2017,May,21,3,0,3,153.33
81759,City Hotel,22,2017,May,21,1,0,1,0.0
81760,City Hotel,137,2017,May,21,4,0,4,139.5
81761,City Hotel,24,2017,May,21,1,0,1,170.0
81762,City Hotel,227,2017,May,21,3,0,3,125.1
81763,City Hotel,0,2017,May,21,1,0,1,118.08
81764,City Hotel,151,2017,May,21,4,0,4,187.0
81765,City Hotel,19,2017,May,21,1,0,1,160.0
81766,City Hotel,341,2017,May,21,3,0,3,123.3
81767,City Hotel,11,2017,May,21,2,0,2,160.0
81768,City Hotel,232,2017,May,21,3,0,3,157.5
81769,City Hotel,102,2017,May,21,4,0,4,119.25
81770,City Hotel,23,2017,May,21,1,0,1,117.0
81771,City Hotel,14,2017,May,21,2,0,2,180.0
81772,City Hotel,108,2017,May,21,4,1,5,183.6
81773,City Hotel,151,2017,May,21,4,0,4,187.0
81774,City Hotel,151,2017,May,21,4,0,4,162.0
81775,City Hotel,146,2017,May,21,3,0,3,204.0
81776,City Hotel,146,2017,May,21,3,0,3,178.5
81777,City Hotel,112,2017,May,21,1,0,1,126.0
81778,City Hotel,139,2017,May,21,3,0,3,139.5
81779,City Hotel,139,2017,May,21,3,0,3,128.0
81780,City Hotel,289,2017,May,21,3,0,3,123.3
81781,City Hotel,139,2017,May,21,3,0,3,128.0
81782,City Hotel,12,2017,May,21,3,0,3,99.0
81783,City Hotel,146,2017,May,21,3,0,3,178.5
81784,City Hotel,353,2017,May,21,3,0,3,99.0
81785,City Hotel,208,2017,May,21,3,0,3,85.5
81786,City Hotel,68,2017,May,21,3,0,3,234.0
81787,City Hotel,89,2017,May,21,4,0,4,144.0
81788,City Hotel,186,2017,May,21,3,0,3,144.37
81789,City Hotel,3,2017,May,21,1,0,1,128.0
81790,City Hotel,98,2017,May,21,1,0,1,126.0
81791,City Hotel,98,2017,May,21,1,0,1,126.0
81792,City Hotel,16,2017,May,21,1,0,1,160.0
81793,City Hotel,142,2017,May,21,3,0,3,126.0
81794,City Hotel,22,2017,May,21,1,0,1,230.0
81795,City Hotel,1,2017,May,21,1,0,1,106.28
81796,City Hotel,174,2017,May,21,3,0,3,126.0
81797,City Hotel,146,2017,May,21,3,0,3,198.0
81798,City Hotel,35,2017,May,21,3,0,3,335.0
81799,City Hotel,137,2017,May,21,3,0,3,139.5
81800,City Hotel,116,2017,May,21,1,0,1,126.0
81801,City Hotel,240,2017,May,21,3,0,3,138.6
81802,City Hotel,147,2017,May,21,5,0,5,162.0
81803,City Hotel,187,2017,May,21,4,0,4,138.83
81804,City Hotel,213,2017,May,21,4,0,4,125.1
81805,City Hotel,14,2017,May,21,3,0,3,335.0
81806,City Hotel,87,2017,May,21,4,0,4,144.0
81807,City Hotel,142,2017,May,21,4,0,4,126.0
81808,City Hotel,161,2017,May,21,3,0,3,126.0
81809,City Hotel,214,2017,May,21,3,0,3,117.9
81810,City Hotel,122,2017,May,21,1,1,2,104.0
81811,City Hotel,127,2017,May,21,5,2,7,170.3
81812,City Hotel,281,2017,May,21,3,0,3,157.5
81813,City Hotel,136,2017,May,21,4,0,4,139.5
81814,City Hotel,16,2017,May,21,2,0,2,169.0
81815,City Hotel,1,2017,May,21,2,0,2,160.0
81816,City Hotel,293,2017,May,21,3,0,3,132.6
81817,City Hotel,293,2017,May,21,3,0,3,159.3
81818,City Hotel,172,2017,May,21,4,0,4,126.0
81819,City Hotel,157,2017,May,21,2,0,2,126.0
81820,City Hotel,166,2017,May,21,3,0,3,175.5
81821,City Hotel,178,2017,May,21,3,0,3,126.0
81822,City Hotel,180,2017,May,21,3,0,3,126.0
81823,City Hotel,180,2017,May,21,3,0,3,144.0
81824,City Hotel,248,2017,May,21,3,0,3,123.05
81825,City Hotel,249,2017,May,21,3,0,3,123.05
81826,City Hotel,180,2017,May,21,3,0,3,166.0
81827,City Hotel,233,2017,May,21,3,0,3,107.1
81828,City Hotel,157,2017,May,21,2,0,2,144.0
81829,City Hotel,86,2017,May,21,2,0,2,153.0
81830,City Hotel,7,2017,May,21,2,0,2,165.0
81831,City Hotel,181,2017,May,21,4,0,4,106.89
81832,City Hotel,0,2017,May,21,2,0,2,135.0
81833,City Hotel,165,2017,May,21,3,0,3,108.0
81834,City Hotel,141,2017,May,21,3,0,3,198.0
81835,City Hotel,166,2017,May,21,4,0,4,139.5
81836,City Hotel,136,2017,May,21,4,0,4,165.75
81837,City Hotel,226,2017,May,21,3,0,3,125.1
81838,City Hotel,162,2017,May,21,3,0,3,126.0
81839,City Hotel,162,2017,May,21,5,0,5,117.0
81840,City Hotel,31,2017,May,21,4,0,4,190.0
81841,City Hotel,225,2017,May,21,3,0,3,91.51
81842,City Hotel,131,2017,May,21,2,0,2,108.0
81843,City Hotel,29,2017,May,21,1,0,1,160.0
81844,City Hotel,159,2017,May,21,4,0,4,129.6
81845,City Hotel,194,2017,May,21,3,0,3,129.9
81846,City Hotel,159,2017,May,21,4,0,4,129.6
81847,City Hotel,159,2017,May,21,4,0,4,89.1
81848,City Hotel,162,2017,May,21,5,0,5,108.0
81849,City Hotel,137,2017,May,21,3,0,3,198.0
81850,City Hotel,184,2017,May,21,3,0,3,138.9
81851,City Hotel,184,2017,May,21,3,0,3,129.9
81852,City Hotel,219,2017,May,21,3,0,3,96.33
81853,City Hotel,219,2017,May,21,3,0,3,96.33
81854,City Hotel,13,2017,May,21,3,0,3,190.0
81855,City Hotel,7,2017,May,21,3,0,3,180.0
81856,City Hotel,212,2017,May,21,5,1,6,130.8
81857,City Hotel,224,2017,May,21,3,0,3,106.72
81858,City Hotel,0,2017,May,21,2,0,2,153.0
81859,City Hotel,149,2017,May,21,3,0,3,162.0
81860,City Hotel,202,2017,May,21,3,0,3,96.32
81861,City Hotel,128,2017,May,21,2,0,2,143.0
81862,City Hotel,1,2017,May,21,2,0,2,179.5
81863,City Hotel,202,2017,May,21,3,0,3,96.32
81864,City Hotel,1,2017,May,21,2,0,2,179.5
81865,City Hotel,128,2017,May,21,2,0,2,126.0
81866,City Hotel,128,2017,May,21,2,0,2,135.0
81867,City Hotel,24,2017,May,21,1,0,1,220.0
81868,City Hotel,128,2017,May,21,2,0,2,144.0
81869,City Hotel,128,2017,May,21,2,0,2,121.5
81870,City Hotel,128,2017,May,21,2,0,2,144.0
81871,City Hotel,180,2017,May,21,3,0,3,108.0
81872,City Hotel,128,2017,May,21,2,0,2,164.0
81873,City Hotel,178,2017,May,21,3,0,3,108.0
81874,City Hotel,165,2017,May,21,3,0,3,126.0
81875,City Hotel,272,2017,May,21,3,0,3,132.44
81876,City Hotel,159,2017,May,21,4,0,4,150.3
81877,City Hotel,300,2017,May,21,3,0,3,99.0
81878,City Hotel,130,2017,May,21,5,1,6,89.1
81879,City Hotel,116,2017,May,21,2,1,3,126.0
81880,City Hotel,11,2017,May,22,0,1,1,0.0
81881,City Hotel,51,2017,May,21,2,1,3,160.0
81882,City Hotel,179,2017,May,21,3,1,4,111.0
81883,City Hotel,207,2017,May,21,3,1,4,107.1
81884,City Hotel,128,2017,May,21,2,1,3,85.0
81885,City Hotel,0,2017,May,21,1,1,2,85.0
81886,City Hotel,241,2017,May,21,3,1,4,161.88
81887,City Hotel,227,2017,May,21,3,1,4,125.1
81888,City Hotel,187,2017,May,21,3,1,4,138.83
81889,City Hotel,207,2017,May,21,3,1,4,174.6
81890,City Hotel,145,2017,May,21,2,1,3,112.0
81891,City Hotel,246,2017,May,21,1,1,2,128.0
81892,City Hotel,165,2017,May,21,2,1,3,112.0
81893,City Hotel,165,2017,May,21,2,1,3,139.5
81894,City Hotel,122,2017,May,21,1,1,2,104.0
81895,City Hotel,6,2017,May,22,0,1,1,153.0
81896,City Hotel,344,2017,May,21,1,1,2,128.0
81897,City Hotel,122,2017,May,21,1,1,2,104.0
81898,City Hotel,2,2017,May,22,0,1,1,185.0
81899,City Hotel,175,2017,May,21,1,1,2,126.0
81900,City Hotel,2,2017,May,22,0,1,1,185.0
81901,City Hotel,39,2017,May,21,2,1,3,160.0
81902,City Hotel,134,2017,May,21,2,1,3,172.8
81903,City Hotel,6,2017,May,22,0,1,1,0.0
81904,City Hotel,33,2017,May,21,2,1,3,174.8
81905,City Hotel,229,2017,May,21,3,1,4,125.1
81906,City Hotel,185,2017,May,21,3,1,4,138.83
81907,City Hotel,7,2017,May,22,0,1,1,170.0
81908,City Hotel,200,2017,May,21,2,1,3,91.51
81909,City Hotel,122,2017,May,21,5,1,6,126.0
81910,City Hotel,251,2017,May,21,1,1,2,107.1
81911,City Hotel,126,2017,May,21,2,1,3,175.0
81912,City Hotel,215,2017,May,21,2,1,3,143.1
81913,City Hotel,179,2017,May,21,2,1,3,126.0
81914,City Hotel,231,2017,May,21,3,1,4,82.47
81915,City Hotel,127,2017,May,21,2,1,3,229.5
81916,City Hotel,121,2017,May,21,2,1,3,85.0
81917,City Hotel,189,2017,May,21,4,1,5,129.78
81918,City Hotel,21,2017,May,20,8,3,11,110.0
81919,City Hotel,204,2017,May,21,4,1,5,117.1
81920,City Hotel,204,2017,May,21,4,1,5,117.1
81921,City Hotel,11,2017,May,21,4,1,5,197.0
81922,City Hotel,204,2017,May,21,2,1,3,107.1
81923,City Hotel,97,2017,May,22,0,1,1,140.0
81924,City Hotel,127,2017,May,21,2,1,3,85.0
81925,City Hotel,29,2017,May,22,0,1,1,106.4
81926,City Hotel,207,2017,May,21,3,1,4,107.1
81927,City Hotel,166,2017,May,21,3,1,4,126.0
81928,City Hotel,7,2017,May,22,0,1,1,170.0
81929,City Hotel,54,2017,May,21,2,1,3,121.6
81930,City Hotel,152,2017,May,21,2,1,3,112.0
81931,City Hotel,127,2017,May,21,2,1,3,85.0
81932,City Hotel,50,2017,May,21,2,2,4,180.0
81933,City Hotel,196,2017,May,21,2,2,4,78.35
81934,City Hotel,97,2017,May,21,2,2,4,142.5
81935,City Hotel,183,2017,May,22,0,2,2,139.5
81936,City Hotel,183,2017,May,22,0,2,2,139.5
81937,City Hotel,139,2017,May,21,1,2,3,112.0
81938,City Hotel,183,2017,May,22,0,2,2,139.5
